DATE,AG,AL,C,CU,J,JM,L,M,MA,NI,P,PB,PP,PVC,Y,ZC
2013/4/28,0.171082,0.055463,0.486655,0.851173,0.218735,,-0.60955,,,0.725295,0.631579,0.024654,,-0.45585,,0.11772
2013/4/29,0.170462,0.057227,0.513395,0.846765,0.218735,,-0.60955,,,0.727948,0.631579,0.021767,,-0.45585,,0.104498
2013/4/30,0.170443,0.055269,0.536878,0.848853,0.218735,,-0.60955,,,0.739741,0.631579,0.017672,,-0.45585,,0.103162
2013/5/1,0.175731,0.056535,0.536878,0.863434,0.218735,,-0.60955,,,0.717734,0.631579,0.021631,,-0.45585,,0.103927
2013/5/2,0.16856,0.061111,0.528926,0.893802,0.218735,,-0.62507,,,0.717734,0.631579,0.022132,,-0.68763,,0.07998
2013/5/3,0.169863,0.061627,0.526195,0.895575,0.154567,,-0.66024,,,0.716505,0.612245,0.011633,,-0.68995,,0.068891
2013/5/4,0.16568,0.064012,0.526195,0.922921,0.154567,,-0.72267,,,0.718689,0.612245,0.012867,,-0.70086,,0.068865
2013/5/5,0.166348,0.066695,0.526195,0.958033,0.146512,,-0.75744,,,0.710184,0.612245,0.018101,,-0.70086,,0.070244
2013/5/6,0.163643,0.066923,0.543152,0.956272,0.146512,,-0.75744,,,0.710184,0.592911,0.014285,,-0.67557,,0.057915
2013/5/7,0.161024,0.066591,0.481131,0.944547,0.146512,,-0.75744,,,0.708918,0.559411,0.011495,,-0.69314,,0.068907
2013/5/8,0.154655,0.062853,0.478818,0.963723,0.146512,,-0.79308,,,0.711565,0.559411,0.001982,,-0.63764,,0.057699
2013/5/9,0.174938,0.066989,0.47872,0.991128,0.146512,,-0.7208,,,0.688703,0.559411,0.002601,,-0.62184,,0.051717
2013/5/10,0.172303,0.070601,0.475296,1.036481,0.109302,,-0.74788,,,0.684381,0.560988,0.002965,,-0.7618,,0.047537
2013/5/11,0.178139,0.073205,0.475561,1.058252,0.109302,,-0.76403,,,0.675354,0.575066,0.005656,,-0.83228,,0.031484
2013/5/12,0.177214,0.072592,0.475561,1.06528,0.075778,,-0.76519,,,0.6763,0.575066,0.005523,,-0.83228,,0.03363
2013/5/13,0.172902,0.073225,0.48702,1.071493,0.075778,,-0.60228,,,0.672969,0.576658,-0.00144,,-0.82639,,0.02537
2013/5/14,0.173701,0.088171,0.46593,1.102825,0.075778,,-0.60228,,,0.678557,0.591006,0.002479,,-0.82639,,0.034143
2013/5/15,0.178128,0.087469,0.46665,1.162805,0.075778,,-0.62423,,,0.690257,0.591006,-0.00103,,-0.82639,,0.0347
2013/5/16,0.163467,0.081087,0.463264,1.193388,0.075778,,-0.62423,,,0.69017,0.591006,-0.02679,,-0.82639,,0.018222
2013/5/17,0.155093,0.084757,0.463264,1.218833,-0.00406,,-0.62423,,,0.684635,0.571199,-0.03468,,-0.82622,,-0.00998
2013/5/18,0.152516,0.085095,0.463472,1.213627,-0.00406,,-0.62423,,,0.685688,0.553732,-0.03455,,-0.80448,,-0.00847
2013/5/19,0.157408,0.089104,0.463472,1.228223,0.030331,,-0.61518,,,0.675877,0.553732,-0.03128,,-0.80448,,-0.01166
2013/5/20,0.164811,0.086956,0.452833,1.216437,0.030331,,-0.79284,,,0.683506,0.518264,-0.03649,,-0.84323,,-0.03531
2013/5/21,0.163748,0.085128,0.393534,1.195818,0.030331,,-0.80635,,,0.683506,0.49375,-0.04105,,-0.84059,,-0.02686
2013/5/22,0.158125,0.086194,0.393534,1.251955,0.030331,,-0.80521,,,0.692373,0.49375,-0.0466,,-0.84059,,-0.01678
2013/5/23,0.164907,0.087902,0.393534,1.280369,0.030331,,-0.82333,,,0.702644,0.49375,-0.05038,,-0.79693,,-0.03581
2013/5/24,0.180767,0.087724,0.393534,1.269078,0.054596,,-0.8204,,,0.707896,0.502083,-0.04661,,-0.79483,,-0.03094
2013/5/25,0.178735,0.087708,0.393534,1.308293,0.054596,,-0.8204,,,0.70236,0.488132,-0.04411,,-0.79038,,-0.0536
2013/5/26,0.174799,0.091319,0.393534,1.326229,0.073124,,-0.8204,,,0.708091,0.488132,-0.03514,,-0.79038,,-0.05978
2013/5/27,0.174799,0.091144,0.390133,1.323835,0.073124,,-0.8204,,,0.708091,0.511868,-0.03562,,-0.79038,,-0.05649
2013/5/28,0.174792,0.090978,0.371473,1.316313,0.073124,,-0.8204,,,0.705751,0.497955,-0.04112,,-0.78976,,-0.06035
2013/5/29,0.162005,0.089332,0.371473,1.307592,0.073124,,-0.84343,,,0.694578,0.497955,-0.06579,,-0.78755,,-0.07611
2013/5/30,0.164709,0.093737,0.371473,1.284123,0.073124,,-0.84343,,,0.701086,0.497955,-0.06964,,-0.77434,,-0.06824
2013/5/31,0.167905,0.09425,0.371473,1.269363,0.122982,,-0.85618,,,0.68424,0.444274,-0.07405,,-0.77378,,-0.06667
2013/6/1,0.163569,0.096753,0.371473,1.249061,0.122982,,-0.85618,,,0.678673,0.482162,-0.07418,,-0.76626,,-0.06352
2013/6/2,0.157869,0.097271,0.371473,1.263942,0.118732,,-0.85771,,,0.667464,0.482162,-0.07076,,-0.76626,,-0.06998
2013/6/3,0.149245,0.096369,0.42852,1.2953,0.118732,,-0.85771,,,0.670024,0.482162,-0.07767,,-0.76626,,-0.06735
2013/6/4,0.149101,0.095768,0.368807,1.28325,0.118732,,-0.85771,,,0.673363,0.489595,-0.08729,,-0.76289,,-0.0607
2013/6/5,0.148459,0.097319,0.368807,1.294009,0.118732,,-0.85593,,,0.66841,0.489595,-0.09666,,-0.75481,,-0.06673
2013/6/6,0.148347,0.09526,0.368807,1.31105,0.118732,,-0.85348,,,0.667576,0.489595,-0.10433,,-0.7532,,-0.05739
2013/6/7,0.151998,0.094966,0.368807,1.306963,0.118732,,-0.85593,,,0.692046,0.489595,-0.10449,,-0.74621,,-0.07262
2013/6/8,0.147501,0.101627,0.368807,1.325069,0.229423,,-0.85408,,,0.717686,0.503593,-0.10354,,-0.73505,,-0.0774
2013/6/9,0.147501,0.104395,0.368807,1.328403,0.221909,,-0.85693,,,0.730701,0.503593,-0.10247,,-0.73505,,-0.08137
